po_id,supplier_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,status,is_delayed,total_amount,payment_terms
5085,37,4,2023-10-25,2023-11-18,2023-11-22,Delivered,1,4826280.01,Immediate
5086,64,8,2024-04-26,2024-06-01,2024-06-09,Delivered,1,140958.9,Net60
5087,51,7,2023-11-10,2023-11-27,2023-11-28,Delivered,0,6693340.7,Net90
5088,8,4,2022-04-05,2022-05-01,2022-05-02,Delivered,0,1101046.96,Immediate
5089,18,1,2023-03-28,2023-04-18,2023-04-18,Delivered,0,1180114.11,Net90
5090,38,10,2022-07-29,2022-08-09,2022-08-10,Delivered,0,32654.08,Net60
5091,79,2,2023-01-05,2023-01-19,2023-02-03,Delivered,1,3259311.16,Net60
5092,14,1,2023-07-31,2023-08-16,2023-08-16,Delivered,0,675169.76,Net90
5093,38,6,2024-11-13,2024-11-25,2024-11-27,Delivered,0,120603.2,Net90
5094,15,4,2023-07-19,2023-08-01,2023-08-01,Delivered,0,4275909.54,Net60
5095,15,6,2023-11-10,2023-11-25,2023-11-24,Delivered,0,16218217.7,Net90
5096,40,4,2022-10-21,2022-11-05,2022-11-06,Delivered,0,311492.9,Net30
5097,39,10,2022-05-15,2022-06-03,2022-06-04,Delivered,0,370683.07,Net30
5098,56,7,2023-08-12,2023-08-27,2023-08-27,Delivered,0,77394.72,Net30
5099,63,8,2022-04-21,2022-04-29,2022-05-12,Delivered,1,657591.67,Net30
5100,65,8,2024-07-15,2024-08-04,2024-08-03,Delivered,0,2261606.87,Net60
5101,42,6,2023-06-21,2023-07-30,2023-08-13,Delivered,1,3004.98,Net90
5102,13,1,2022-11-30,2022-12-12,2022-12-16,Delivered,1,22343659.04,Immediate
5103,77,9,2023-10-19,2023-10-31,2023-11-10,Delivered,1,386367.68,Net30
5104,16,5,2024-02-04,2024-02-16,2024-02-15,Delivered,0,19378777.6,Immediate
5105,30,6,2022-01-05,2022-01-24,2022-01-26,Delivered,0,133149.44,Immediate
5106,70,1,2022-07-09,2022-07-27,2022-07-28,Delivered,0,650410.49,Net90
5107,60,1,2023-02-24,2023-03-08,2023-03-09,Delivered,0,11320952.43,Immediate
5108,6,5,2022-05-07,2022-05-30,2022-05-30,Delivered,0,2906782.55,Net90
5109,1,3,2024-03-06,2024-03-27,2024-03-30,Delivered,1,82733.43,Net60
5110,42,8,2024-10-15,2024-11-27,2024-12-01,Delivered,1,866485.8,Net90
5111,51,3,2024-01-19,2024-02-14,2024-02-16,Delivered,0,974122.57,Net90
5112,64,5,2023-06-20,2023-07-25,2023-07-27,Delivered,0,730783.95,Net90
5113,49,8,2022-06-24,2022-07-02,2022-07-04,Delivered,0,519061.15,Net30
5114,66,7,2022-06-29,2022-07-03,2022-07-05,Delivered,0,324850.38,Net30
5115,2,4,2023-06-29,2023-07-15,2023-07-17,Delivered,0,33461426.64,Net60
5116,26,6,2024-09-29,2024-10-17,2024-10-19,Delivered,0,3548099.3,Net30
5117,79,7,2024-11-15,2024-12-05,2024-12-10,Delivered,1,29385.0,Net60
5118,67,7,2023-01-06,2023-02-03,2023-02-04,Delivered,0,242421.17,Net30
5119,17,10,2024-10-02,2024-10-15,2024-10-14,Delivered,0,5458345.8,Net30
5120,32,9,2022-03-12,2022-04-17,2022-04-18,Delivered,0,24323104.34,Net60
5121,50,2,2024-11-12,2024-11-29,2024-12-14,Delivered,1,96207.58,Net30
5122,5,8,2023-04-03,2023-04-22,2023-04-22,Delivered,0,375868.15,Net60
5123,55,9,2022-05-02,2022-05-13,2022-05-15,Delivered,0,1999641.88,Net30
5124,63,3,2024-10-16,2024-10-23,2024-10-24,Delivered,0,1388123.24,Net60
5125,18,2,2022-11-29,2022-12-11,2022-12-12,Delivered,0,31491365.07,Net90
5126,22,10,2023-08-13,2023-09-01,2023-09-10,Delivered,1,23253290.49,Net30
5127,26,7,2024-05-04,2024-05-17,2024-05-16,Delivered,0,472428.55,Immediate
5128,47,1,2024-06-05,2024-06-28,2024-07-04,Delivered,1,1787648.71,Net90
5129,3,8,2022-03-31,2022-04-22,2022-04-28,Delivered,1,10026455.51,Net90
5130,40,8,2022-02-25,2022-03-21,2022-04-01,Delivered,1,1945499.37,Net90
5131,67,3,2024-06-18,2024-07-02,2024-07-02,Delivered,0,1037639.25,Immediate
5132,3,1,2023-05-29,2023-06-23,2023-06-23,Delivered,0,12840128.01,Net90
5133,60,6,2022-01-04,2022-01-23,2022-01-24,Delivered,0,485550.7,Immediate
5134,43,8,2024-01-14,2024-02-03,2024-02-04,Delivered,0,34011.56,Immediate
5135,62,6,2023-09-03,2023-09-27,2023-09-27,Delivered,0,365032.39,Net90
5136,51,8,2022-11-14,2022-11-25,2022-11-24,Delivered,0,12485167.01,Net90
5137,8,7,2023-06-18,2023-07-08,2023-07-10,Delivered,0,3384401.2,Immediate
5138,45,1,2022-09-07,2022-10-02,2022-10-02,Delivered,0,314052.98,Net90
5139,11,3,2022-01-04,2022-01-14,2022-01-14,Delivered,0,184188.0,Net90
5140,68,5,2024-08-30,2024-09-04,2024-09-06,Delivered,0,34587.45,Net90
5141,1,5,2022-05-21,2022-07-08,2022-07-21,Delivered,1,291260.74,Immediate
5142,57,6,2024-07-22,2024-07-30,2024-07-30,Delivered,0,19747095.69,Net90
5143,35,2,2024-12-20,2024-12-29,2024-12-30,Delivered,0,3505884.24,Net60
5144,28,10,2022-11-22,2022-12-12,2022-12-13,Delivered,0,17150345.5,Net30
5145,53,10,2024-12-07,2024-12-22,2024-12-21,Delivered,0,57470.28,Net90
5146,73,8,2023-01-07,2023-01-20,2023-01-20,Delivered,0,63985.35,Net90
5147,38,8,2023-01-24,2023-02-02,2023-02-03,Delivered,0,6459274.74,Immediate
5148,62,9,2022-07-22,2022-08-25,2022-08-26,Delivered,0,1170766.4,Net90
5149,47,3,2023-02-06,2023-03-15,2023-03-14,Delivered,0,5402347.23,Immediate
5150,71,5,2023-04-06,2023-04-10,2023-04-10,Delivered,0,51006.54,Immediate
5151,30,4,2022-12-16,2022-12-27,2022-12-27,Delivered,0,121745.12,Immediate
5152,2,2,2022-09-01,2022-09-29,2022-10-04,Delivered,1,27360914.16,Net30
5153,28,3,2022-04-13,2022-04-23,2022-04-23,Delivered,0,2304171.94,Net90
5154,77,2,2022-12-28,2023-01-20,2023-01-19,Delivered,0,11804942.99,Immediate
5155,40,9,2024-10-06,2024-10-28,2024-10-29,Delivered,0,858480.75,Net30
5156,14,6,2022-04-18,2022-05-15,2022-05-25,Delivered,1,1003560.66,Net60
5157,11,8,2023-04-01,2023-04-06,2023-04-08,Delivered,0,50081.64,Net30
5158,53,7,2023-03-18,2023-04-02,2023-04-03,Delivered,0,11198887.19,Immediate
5159,26,10,2023-04-30,2023-05-19,2023-05-21,Delivered,0,397595.8,Net90
5160,22,7,2024-01-20,2024-02-10,2024-02-10,Delivered,0,104014.68,Net30
5161,46,6,2022-11-22,2022-12-02,2022-12-04,Delivered,0,4847193.75,Net60
5162,46,5,2024-12-03,2024-12-23,2024-12-23,Delivered,0,70447.88,Net60
5163,52,5,2024-02-19,2024-02-29,2024-03-01,Delivered,0,1130700.91,Net60
5164,54,4,2023-12-19,2024-01-03,2024-01-04,Delivered,0,5832269.54,Net90
5165,26,7,2024-10-09,2024-10-25,2024-10-27,Delivered,0,769326.34,Net30
5166,14,5,2023-02-27,2023-04-15,2023-04-16,Delivered,0,217827.03,Net90
5167,44,3,2024-06-13,2024-06-25,2024-06-25,Delivered,0,15630613.38,Immediate
5168,5,2,2022-01-25,2022-02-06,2022-02-07,Delivered,0,186388.59,Net60
5169,67,2,2022-03-30,2022-04-17,2022-04-18,Delivered,0,905100.65,Immediate
5170,53,9,2024-12-26,2025-01-05,,Pending,0,4011215.76,Net90
5171,3,8,2024-11-13,2024-12-05,2024-12-05,Delivered,0,11243870.34,Net90
5172,80,1,2023-04-26,2023-05-16,2023-05-17,Delivered,0,4541832.88,Net90
5173,53,10,2023-07-28,2023-08-19,2023-08-18,Delivered,0,1252415.3,Immediate
5174,16,4,2022-05-05,2022-05-22,2022-05-21,Delivered,0,4215340.78,Net90
5175,3,4,2023-12-23,2024-01-20,2024-01-20,Delivered,0,14645562.46,Immediate
5176,37,2,2024-02-04,2024-03-01,2024-03-03,Delivered,0,590766.06,Net60
5177,46,8,2022-04-29,2022-05-17,2022-05-17,Delivered,0,2174569.86,Net90
5178,7,8,2024-04-06,2024-04-27,2024-04-28,Delivered,0,11287837.09,Immediate
5179,66,1,2024-09-12,2024-09-22,2024-09-22,Delivered,0,397447.32,Immediate
5180,65,3,2024-06-18,2024-07-03,2024-07-04,Delivered,0,105752.2,Net60
5181,23,6,2022-11-22,2022-12-15,2022-12-14,Delivered,0,37949700.63,Net60
5182,75,4,2023-03-20,2023-05-01,2023-05-02,Delivered,0,617857.8,Immediate
5183,14,6,2023-12-20,2024-01-09,2024-01-08,Delivered,0,245871.84,Net60
5184,72,2,2022-02-11,2022-02-17,2022-02-19,Delivered,0,93028.46,Immediate
5185,46,8,2022-11-19,2022-12-06,2022-12-07,Delivered,0,138296.06,Immediate
5186,1,7,2024-10-06,2024-10-22,2024-11-06,Delivered,1,4641403.81,Net90
5187,48,3,2022-03-23,2022-04-02,2022-04-06,Delivered,1,164205.32,Net60
5188,35,4,2024-09-19,2024-09-26,2024-09-27,Delivered,0,1423393.37,Immediate
5189,75,9,2023-04-25,2023-05-14,2023-05-23,Delivered,1,4611447.28,Net60
5190,53,5,2024-10-01,2024-10-15,2024-10-14,Delivered,0,879915.63,Immediate
5191,4,3,2024-08-21,2024-09-02,2024-09-16,Delivered,1,34120.5,Net60
5192,35,1,2022-09-28,2022-10-09,2022-10-11,Delivered,0,324301.89,Net30
5193,69,9,2024-02-13,2024-02-21,2024-02-22,Delivered,0,114199.07,Net30
5194,66,1,2022-07-25,2022-07-29,2022-07-29,Delivered,0,850990.3,Immediate
5195,79,6,2023-03-23,2023-04-15,2023-04-14,Delivered,0,311613.12,Net30
5196,13,5,2022-05-20,2022-06-16,2022-06-15,Delivered,0,2163618.64,Immediate
5197,29,8,2022-05-13,2022-05-20,2022-05-21,Delivered,0,7334.95,Immediate
5198,42,1,2023-04-15,2023-05-22,2023-05-23,Delivered,0,885765.97,Net90
5199,55,9,2024-11-04,2024-11-13,2024-11-15,Delivered,0,67743768.69,Immediate
5200,32,2,2022-02-10,2022-04-20,2022-04-22,Delivered,0,88181.1,Net90
5201,26,3,2022-11-17,2022-12-12,2022-12-23,Delivered,1,8387356.07,Net90
5202,64,7,2024-12-10,2024-12-25,2024-12-26,Delivered,0,133137.42,Net90
5203,71,6,2022-10-11,2022-10-16,2022-10-17,Delivered,0,2523493.0,Immediate
5204,20,8,2023-10-19,2023-11-03,2023-11-02,Delivered,0,220437.37,Net60
5205,10,8,2022-02-04,2022-02-17,2022-02-17,Delivered,0,183988.08,Immediate
5206,46,6,2024-07-09,2024-07-23,2024-07-25,Delivered,0,506557.28,Immediate
5207,55,8,2022-01-23,2022-01-31,2022-01-30,Delivered,0,1256677.39,Net30
5208,38,7,2024-03-02,2024-03-13,2024-03-15,Delivered,0,9032743.44,Immediate
5209,57,3,2023-10-01,2023-10-15,2023-10-14,Delivered,0,3599416.86,Net90
5210,9,2,2023-06-11,2023-07-09,2023-07-10,Delivered,0,9969433.39,Net30
5211,24,1,2023-05-18,2023-06-11,2023-06-13,Delivered,0,4542456.7,Immediate
5212,27,4,2024-10-25,2025-01-10,,Pending,0,311182.41,Net60
5213,32,8,2024-08-17,2024-09-21,2024-10-06,Delivered,1,269913.72,Net90
5214,20,5,2023-08-17,2023-09-12,2023-09-13,Delivered,0,108883.44,Net30
5215,76,7,2022-02-27,2022-03-10,2022-03-17,Delivered,1,9401404.51,Net90
5216,54,6,2024-01-06,2024-03-20,2024-03-26,Delivered,1,1325602.3,Net90
5217,17,4,2023-05-17,2023-05-27,2023-05-27,Delivered,0,34936269.51,Net90
5218,21,7,2024-09-18,2024-09-30,2024-09-30,Delivered,0,5159721.87,Net30
5219,17,10,2022-08-20,2022-08-30,2022-09-01,Delivered,0,10455880.68,Net30
5220,20,6,2024-01-19,2024-02-09,2024-02-08,Delivered,0,210129.33,Net30
5221,10,4,2023-12-31,2024-01-18,2024-01-20,Delivered,0,926393.52,Net60
5222,74,4,2023-07-14,2023-07-24,2023-07-25,Delivered,0,23754715.2,Net30
5223,37,8,2024-02-10,2024-02-25,2024-02-26,Delivered,0,464418.12,Net60
5224,38,2,2022-09-05,2022-09-21,2022-09-20,Delivered,0,3648922.46,Net90
5225,16,9,2023-08-27,2023-09-07,2023-09-17,Delivered,1,104208.58,Immediate
5226,7,2,2023-11-19,2023-12-25,2023-12-25,Delivered,0,1442950.51,Immediate
5227,46,4,2024-06-30,2024-07-13,2024-07-12,Delivered,0,4676552.95,Net30
5228,46,10,2024-07-28,2024-08-09,2024-08-11,Delivered,0,690007.82,Net60
5229,74,2,2024-06-03,2024-06-20,2024-06-20,Delivered,0,10353951.14,Immediate
5230,41,7,2022-08-18,2022-09-29,2022-09-28,Delivered,0,942286.01,Net90
5231,42,1,2023-09-29,2023-11-06,2023-11-16,Delivered,1,2159120.57,Net90
5232,3,8,2022-10-01,2022-10-26,2022-10-28,Delivered,0,1030590.06,Net90
5233,72,4,2024-07-27,2024-08-09,2024-08-09,Delivered,0,297101.58,Net90
5234,48,9,2022-02-24,2022-03-17,2022-03-17,Delivered,0,1433595.9,Net90
5235,75,8,2024-03-29,2024-04-11,2024-04-13,Delivered,0,2623470.79,Net30
5236,33,5,2023-12-11,2023-12-24,2023-12-26,Delivered,0,6736593.96,Net60
5237,58,2,2023-03-17,2023-04-24,2023-04-23,Delivered,0,1300330.28,Net90
5238,51,2,2023-02-05,2023-02-25,2023-02-25,Delivered,0,607332.96,Immediate
5239,14,6,2024-09-25,2024-11-04,2024-11-11,Delivered,1,1882637.75,Net30
5240,77,9,2022-08-28,2022-09-06,2022-09-08,Delivered,0,235367.72,Net60
5241,56,9,2024-04-22,2024-04-29,2024-04-29,Delivered,0,26360.8,Immediate
5242,53,4,2023-09-25,2023-10-09,2023-10-11,Delivered,0,32386.64,Net90
5243,6,3,2023-03-18,2023-04-04,2023-04-03,Delivered,0,4595009.16,Net60
5244,14,9,2023-11-09,2023-11-29,2023-12-01,Delivered,0,552574.45,Net60
5245,80,10,2022-09-13,2022-09-27,2022-09-26,Delivered,0,488005.18,Immediate
5246,2,1,2023-08-24,2023-09-07,2023-09-09,Delivered,0,434221.15,Immediate
5247,76,1,2022-10-08,2022-10-17,2022-10-18,Delivered,0,8585196.68,Net60
5248,71,1,2023-10-05,2023-10-13,2023-10-14,Delivered,0,353444.46,Net90
5249,53,4,2023-04-30,2023-05-12,2023-05-11,Delivered,0,2629725.06,Net90
5250,37,3,2023-10-02,2023-12-06,2023-12-17,Delivered,1,63740.82,Net60
5251,31,7,2024-04-17,2024-04-27,2024-04-28,Delivered,0,1086116.77,Net30
5252,7,2,2024-05-25,2024-06-21,2024-06-24,Delivered,1,23584347.61,Immediate
5253,36,2,2022-06-10,2022-06-21,2022-06-22,Delivered,0,264802.25,Net60
5254,42,5,2022-03-02,2022-03-18,2022-03-20,Delivered,0,25465507.86,Net90
5255,54,8,2024-05-10,2024-06-07,2024-06-06,Delivered,0,159625.86,Net60
5256,44,8,2023-02-15,2023-03-03,2023-03-03,Delivered,0,1309216.26,Net60
5257,19,5,2022-03-23,2022-03-30,2022-04-01,Delivered,0,1327287.32,Net30
5258,66,6,2023-01-18,2023-01-27,2023-01-26,Delivered,0,355164.41,Net90
5259,11,1,2022-02-09,2022-02-17,2022-02-17,Delivered,0,1412668.8,Immediate
5260,34,10,2024-02-02,2024-02-19,2024-02-19,Delivered,0,6364863.48,Net30
5261,26,7,2023-06-16,2023-06-27,2023-06-26,Delivered,0,2427255.98,Net90
5262,9,8,2024-11-20,2025-01-18,,Pending,1,163337.85,Net60
5263,54,1,2022-01-16,2022-02-15,2022-02-15,Delivered,0,2812836.26,Net60
5264,16,4,2024-09-03,2024-09-12,2024-09-12,Delivered,0,4544343.0,Immediate
5265,35,2,2022-09-21,2022-09-29,2022-09-28,Delivered,0,243127.72,Net90
5266,53,5,2024-07-24,2024-08-09,2024-08-20,Delivered,1,2870113.05,Net90
5267,36,1,2022-09-14,2022-09-20,2022-09-19,Delivered,0,1132822.2,Immediate
5268,19,9,2024-06-12,2024-06-19,2024-06-21,Delivered,0,1503175.41,Net30
5269,78,8,2024-08-01,2024-08-28,2024-09-05,Delivered,1,3228014.84,Net90
5270,62,3,2023-12-03,2024-01-02,2024-01-10,Delivered,1,6717085.23,Immediate
5271,45,7,2023-11-23,2023-12-04,2023-12-03,Delivered,0,2459336.1,Net60
5272,78,7,2024-04-26,2024-05-27,2024-05-28,Delivered,0,986459.56,Net90
5273,52,2,2024-04-03,2024-04-11,2024-04-13,Delivered,0,2267083.82,Net90
5274,18,6,2024-05-26,2024-06-19,2024-06-20,Delivered,0,809698.33,Immediate
5275,26,9,2023-03-22,2023-04-11,2023-04-11,Delivered,0,2349888.28,Net90
5276,1,7,2024-11-10,2024-11-30,2024-11-29,Delivered,0,1379300.6,Net30
5277,9,9,2023-11-29,2023-12-24,2024-01-04,Delivered,1,529111.23,Immediate
5278,40,6,2023-03-25,2023-04-17,2023-04-27,Delivered,1,925392.17,Net60
5279,47,10,2024-11-28,2025-01-04,,Pending,0,95901.36,Immediate
5280,43,5,2024-01-25,2024-02-20,2024-02-20,Delivered,0,23227654.22,Immediate
5281,23,6,2022-11-18,2022-12-14,2022-12-16,Delivered,0,161482.58,Net60
5282,61,3,2023-04-23,2023-05-03,2023-05-05,Delivered,0,182117.6,Net90
5283,67,1,2023-02-20,2023-03-14,2023-03-13,Delivered,0,59975.72,Net30
5284,24,3,2023-03-23,2023-04-16,2023-04-15,Delivered,0,118018.68,Net60
5285,31,9,2024-09-04,2024-09-20,2024-09-22,Delivered,0,4334047.41,Net30
5286,13,3,2023-03-09,2023-04-04,2023-04-13,Delivered,1,1414302.24,Net90
5287,62,1,2024-08-30,2024-09-26,2024-09-28,Delivered,0,2825385.57,Immediate
5288,14,1,2023-12-30,2024-01-19,2024-01-26,Delivered,1,787675.92,Net90
5289,19,10,2024-05-03,2024-05-08,2024-05-07,Delivered,0,2859703.58,Net90
5290,65,5,2022-07-17,2022-07-25,2022-07-25,Delivered,0,911796.92,Immediate
5291,47,3,2024-12-11,2025-01-19,,Pending,0,499141.71,Net90
5292,21,8,2022-10-14,2022-10-22,2022-10-22,Delivered,0,735778.72,Net60
5293,72,7,2023-03-19,2023-03-27,2023-03-28,Delivered,0,19118008.77,Immediate
5294,21,7,2022-05-25,2022-06-10,2022-06-10,Delivered,0,3956488.68,Net60
5295,29,7,2024-12-04,2024-12-21,2024-12-23,Delivered,0,497526.32,Net30
5296,22,6,2023-02-06,2023-02-24,2023-02-26,Delivered,0,1308494.5,Net30
5297,76,1,2023-12-07,2023-12-26,2023-12-26,Delivered,0,4089034.26,Net90
5298,1,5,2023-05-17,2023-07-22,2023-07-21,Delivered,0,258637.06,Net90
5299,8,3,2022-04-08,2022-05-24,2022-06-06,Delivered,1,181932.37,Net90
5300,63,9,2023-01-11,2023-01-24,2023-01-24,Delivered,0,1765199.48,Net60
5301,44,6,2023-09-30,2023-10-08,2023-10-10,Delivered,0,3729362.82,Immediate
5302,27,4,2022-11-29,2023-01-03,2023-01-05,Delivered,0,59642531.35,Net60
5303,72,1,2022-07-21,2022-07-26,2022-07-26,Delivered,0,19068577.48,Net30
5304,11,9,2023-11-29,2023-12-10,2023-12-11,Delivered,0,5074062.79,Net30
5305,65,7,2023-04-06,2023-04-16,2023-04-17,Delivered,0,76428.75,Immediate
5306,48,4,2023-10-16,2023-10-27,2023-10-27,Delivered,0,273744.66,Immediate
5307,3,2,2023-10-11,2023-11-07,2023-11-09,Delivered,0,3790275.45,Net60
5308,40,2,2024-06-23,2024-07-15,2024-07-14,Delivered,0,1190407.37,Net60
5309,54,1,2022-06-26,2022-07-18,2022-07-20,Delivered,0,90754.2,Net60
5310,26,7,2024-06-17,2024-07-07,2024-07-07,Delivered,0,5968497.07,Net90
5311,13,9,2023-02-06,2023-02-18,2023-03-01,Delivered,1,650035.2,Net90
5312,2,1,2024-05-17,2024-06-14,2024-06-15,Delivered,0,21248502.24,Immediate
5313,19,3,2023-09-15,2023-09-24,2023-09-25,Delivered,0,153437.69,Net30
5314,11,5,2023-03-06,2023-03-16,2023-03-18,Delivered,0,459672.91,Net60
5315,25,9,2024-08-21,2024-09-07,2024-09-09,Delivered,0,18617784.22,Immediate
5316,60,4,2023-10-27,2023-11-06,2023-11-07,Delivered,0,321909.96,Net30
5317,46,10,2023-04-01,2023-04-11,2023-04-13,Delivered,0,157196.13,Immediate
5318,21,7,2024-03-16,2024-03-25,2024-03-26,Delivered,0,150336.25,Net90
5319,28,4,2023-10-08,2023-10-21,2023-10-23,Delivered,0,3198353.3,Immediate
5320,24,8,2024-05-14,2024-05-29,2024-05-30,Delivered,0,1953860.1,Net30
5321,71,2,2024-09-12,2024-09-20,2024-09-25,Delivered,1,3926232.49,Immediate
5322,56,2,2023-07-13,2023-07-20,2023-07-20,Delivered,0,40466630.69,Net60
5323,50,6,2023-02-20,2023-03-08,2023-03-14,Delivered,1,33694548.28,Immediate
5324,72,1,2024-12-05,2024-12-15,2024-12-16,Delivered,0,12964070.27,Immediate
5325,48,6,2022-07-29,2022-08-21,2022-08-21,Delivered,0,127934.9,Immediate
5326,72,6,2023-04-28,2023-05-07,2023-05-07,Delivered,0,6116834.02,Net30
5327,5,10,2024-02-11,2024-03-02,2024-03-04,Delivered,0,212451.64,Net60
5328,74,6,2023-12-20,2023-12-29,2023-12-29,Delivered,0,332749.56,Immediate
5329,23,3,2023-01-15,2023-02-03,2023-02-05,Delivered,0,2286633.99,Immediate
5330,24,1,2024-06-26,2024-07-20,2024-07-22,Delivered,0,45636.13,Net30
5331,21,10,2024-01-05,2024-01-17,2024-01-19,Delivered,0,697029.32,Net90
5332,46,5,2023-03-18,2023-04-04,2023-04-06,Delivered,0,287999.97,Net30
5333,57,3,2023-04-28,2023-05-06,2023-05-08,Delivered,0,17616215.1,Net90
5334,19,1,2022-08-16,2022-08-25,2022-08-27,Delivered,0,17679157.28,Net30
5335,25,1,2024-03-30,2024-04-14,2024-04-16,Delivered,0,332293.62,Net90
5336,24,3,2024-09-01,2024-09-27,2024-09-28,Delivered,0,2892586.67,Net90
5337,56,9,2023-04-10,2023-04-21,2023-04-22,Delivered,0,7008.54,Immediate
5338,19,10,2024-06-07,2024-06-18,2024-06-18,Delivered,0,1654793.58,Net90
5339,40,5,2022-02-03,2022-03-29,2022-04-09,Delivered,1,366481.15,Immediate
5340,44,4,2024-02-07,2024-02-18,2024-02-19,Delivered,0,1075959.1,Immediate
5341,11,2,2022-07-25,2022-08-04,2022-08-06,Delivered,0,500092.6,Immediate
5342,25,10,2023-09-22,2023-10-18,2023-10-17,Delivered,0,2164540.55,Net30
5343,3,10,2022-10-30,2022-11-18,2022-12-03,Delivered,1,478001.2,Immediate
5344,42,7,2024-05-09,2024-06-14,2024-06-16,Delivered,0,186056.72,Net30
5345,15,6,2023-10-16,2023-10-25,2023-10-27,Delivered,0,168486.24,Immediate
5346,63,1,2024-11-22,2024-12-05,2024-12-04,Delivered,0,72637.95,Net30
5347,65,7,2024-04-04,2024-04-20,2024-04-19,Delivered,0,420014.16,Net90
5348,47,5,2023-03-25,2023-05-02,2023-05-07,Delivered,1,686397.4,Net90
5349,35,1,2023-01-10,2023-01-19,2023-01-26,Delivered,1,1021367.13,Net60
5350,27,1,2024-02-05,2024-03-07,2024-03-19,Delivered,1,109423.86,Net30
5351,36,7,2023-10-11,2023-10-20,2023-10-19,Delivered,0,1012683.0,Immediate
5352,40,7,2024-01-27,2024-03-17,2024-03-19,Delivered,0,273299.51,Net60
5353,76,10,2024-11-28,2024-12-19,2024-12-18,Delivered,0,302900.94,Immediate
5354,63,10,2023-04-15,2023-04-27,2023-04-28,Delivered,0,3986293.95,Immediate
5355,73,5,2022-10-04,2022-10-16,2022-10-16,Delivered,0,438599.6,Net30
5356,30,5,2024-01-09,2024-01-18,2024-01-17,Delivered,0,313487.37,Net60
5357,57,7,2022-08-07,2022-08-18,2022-08-20,Delivered,0,2376514.1,Net90
5358,49,3,2023-06-24,2023-07-06,2023-07-07,Delivered,0,117439.84,Net60
5359,5,1,2024-05-26,2024-06-08,2024-06-07,Delivered,0,282211.96,Net30
5360,59,8,2024-02-03,2024-02-24,2024-02-23,Delivered,0,700655.62,Net30
5361,29,2,2024-01-31,2024-02-11,2024-02-24,Delivered,1,3534634.72,Net30
5362,38,9,2024-01-09,2024-01-16,2024-01-31,Delivered,1,67639.96,Net30
5363,67,8,2024-05-04,2024-05-23,2024-05-25,Delivered,0,185490.0,Net90
5364,37,10,2022-03-01,2022-03-31,2022-04-01,Delivered,0,1536765.81,Net60
5365,1,6,2024-09-02,2024-09-23,2024-09-24,Delivered,0,197446.58,Net30
5366,64,1,2023-01-26,2023-03-15,2023-03-17,Delivered,0,544053.6,Net30
5367,5,4,2022-02-25,2022-03-07,2022-03-08,Delivered,0,258706.77,Net60
5368,73,4,2022-12-11,2022-12-18,2022-12-17,Delivered,0,2905957.15,Immediate
5369,56,7,2024-07-10,2024-07-18,2024-07-17,Delivered,0,253646.81,Net60
5370,14,3,2022-07-20,2022-08-19,2022-08-29,Delivered,1,20941.66,Net90
5371,73,2,2024-03-01,2024-03-10,2024-03-10,Delivered,0,958216.83,Net90
5372,1,2,2024-05-03,2024-05-19,2024-05-21,Delivered,0,1123546.88,Net30
5373,55,8,2022-03-06,2022-03-11,2022-03-12,Delivered,0,468748.98,Net90
5374,29,2,2024-08-18,2024-09-03,2024-09-02,Delivered,0,1788008.02,Net90
5375,22,8,2024-07-18,2024-08-09,2024-08-08,Delivered,0,3060315.07,Net90
5376,29,7,2022-08-07,2022-08-22,2022-08-21,Delivered,0,86697.6,Net90
5377,79,9,2024-05-25,2024-06-10,2024-06-11,Delivered,0,1844591.09,Immediate
5378,66,1,2024-01-15,2024-01-21,2024-01-23,Delivered,0,14917476.09,Net90
5379,72,4,2023-11-13,2023-11-20,2023-11-22,Delivered,0,516869.79,Net90
5380,61,2,2022-04-04,2022-04-13,2022-04-14,Delivered,0,853332.48,Net30
5381,27,5,2024-05-26,2024-06-14,2024-06-15,Delivered,0,56567.56,Immediate
5382,66,4,2022-07-18,2022-07-24,2022-07-24,Delivered,0,9786573.21,Net90
5383,36,8,2023-02-28,2023-03-07,2023-03-06,Delivered,0,1678771.35,Net60
5384,80,7,2023-12-09,2023-12-23,2023-12-25,Delivered,0,833454.1,Net90
5385,3,4,2024-08-30,2024-09-13,2024-09-13,Delivered,0,25992665.96,Net30
5386,29,3,2024-09-15,2024-09-30,2024-10-14,Delivered,1,50150945.78,Net90
5387,37,9,2024-12-05,2024-12-27,2024-12-28,Delivered,0,157164.3,Net90
5388,34,5,2024-10-11,2024-10-27,2024-10-28,Delivered,0,28292528.16,Immediate
5389,13,10,2023-02-04,2023-03-27,2023-04-06,Delivered,1,2483694.49,Net30
5390,18,6,2024-02-28,2024-03-13,2024-03-14,Delivered,0,103165.92,Net30
5391,49,7,2023-10-10,2023-10-18,2023-10-18,Delivered,0,686829.02,Immediate
5392,28,2,2023-05-01,2023-05-13,2023-05-12,Delivered,0,807715.84,Immediate
5393,56,4,2022-04-09,2022-04-24,2022-04-26,Delivered,0,20425.38,Net90
5394,29,3,2023-10-29,2023-11-07,2023-11-08,Delivered,0,27026.28,Net90
5395,49,4,2024-02-20,2024-03-03,2024-03-02,Delivered,0,843377.85,Immediate
5396,56,5,2023-04-12,2023-04-20,2023-04-21,Delivered,0,372264.15,Immediate
