shipment_id,order_id,warehouse_id,shipment_partner,ship_date,expected_delivery_date,actual_delivery_date,is_delayed,transit_days,destination_region,shipment_status,vehicle_type
8526,10638,10,DHL,2024-11-03,2024-11-08,2024-11-12,0,9,North,Delivered,Truck
8527,10639,9,DTDC,2024-05-12,2024-05-15,2024-05-30,1,18,North,Delivered,Air
8528,10641,6,BlueDart,2022-06-12,2022-06-22,2022-06-24,0,12,North,Delivered,Van
8529,10642,3,DHL,2022-05-16,2022-05-21,2022-05-23,0,7,North,Delivered,Truck
8530,10643,8,DTDC,2022-01-28,2022-02-07,2022-02-05,0,8,West,Delivered,Truck
8531,10644,8,Delhivery,2022-12-20,2022-12-29,2022-12-30,0,10,West,Delivered,Van
8532,10645,3,Ekart,2022-06-12,2022-06-16,2022-06-22,1,10,Central,Delivered,Truck
8533,10646,10,FedEx,2022-08-27,2022-08-31,2022-08-31,0,4,North,Delivered,Rail
8534,10649,5,Delhivery,2022-06-06,2022-06-11,2022-06-12,0,6,West,Delivered,Truck
8535,10650,1,BlueDart,2023-07-18,2023-07-21,2023-07-26,0,8,Central,Delivered,Truck
8536,10651,10,DTDC,2022-01-23,2022-01-27,2022-01-27,0,4,North,Delivered,Rail
8537,10652,9,Delhivery,2022-04-29,2022-05-07,2022-05-07,1,8,South,Delivered,Air
8538,10653,3,DHL,2024-04-15,2024-04-25,2024-04-24,0,9,South,Delivered,Rail
8539,10654,7,DHL,2022-11-15,2022-11-21,2022-11-24,0,9,South,Delivered,Van
8540,10656,9,Ekart,2024-12-04,2024-12-08,2024-12-13,0,9,North,Delivered,Truck
8541,10657,4,DTDC,2023-05-26,2023-06-02,2023-05-30,0,4,East,Delivered,Van
8542,10658,4,DHL,2024-03-31,2024-04-10,2024-04-04,0,4,West,Delivered,Truck
8543,10659,10,DTDC,2023-05-04,2023-05-09,2023-05-18,1,14,South,Delivered,Truck
8544,10661,8,DHL,2024-05-28,2024-06-02,2024-06-01,0,4,North,Delivered,Rail
8545,10662,6,DTDC,2024-07-12,2024-07-18,2024-07-21,0,9,Central,Delivered,Rail
8546,10663,2,BlueDart,2023-06-20,2023-06-23,2023-07-02,0,12,Central,Delivered,Truck
8547,10665,5,Delhivery,2024-05-13,2024-05-23,2024-05-19,0,6,South,Delivered,Air
8548,10667,6,BlueDart,2023-04-01,2023-04-09,2023-04-08,0,7,West,Delivered,Van
8549,10668,5,BlueDart,2023-11-17,2023-11-26,2023-11-24,0,7,West,Delivered,Rail
8550,10669,8,Delhivery,2024-02-09,2024-02-19,2024-02-20,0,11,West,Delivered,Rail
8551,10670,7,DHL,2023-04-01,2023-04-08,2023-04-11,0,10,Central,Delivered,Air
8552,10671,2,Delhivery,2024-04-19,2024-04-24,2024-04-29,1,10,East,Delivered,Truck
8553,10672,6,FedEx,2022-12-09,2022-12-17,2022-12-23,1,14,Central,Delivered,Van
8554,10673,4,Ekart,2024-12-04,2024-12-07,2024-12-17,1,13,Central,Delivered,Air
8555,10675,4,Delhivery,2024-10-23,2024-10-31,2024-10-28,0,5,West,Delivered,Rail
8556,10677,1,Delhivery,2022-02-20,2022-03-02,2022-03-01,1,9,West,Delivered,Rail
8557,10678,5,Ekart,2023-11-16,2023-11-25,2023-11-23,0,7,Central,Delivered,Rail
8558,10679,2,FedEx,2023-04-19,2023-04-29,2023-05-01,0,12,Central,Delivered,Truck
8559,10680,4,DTDC,2023-06-23,2023-06-29,2023-07-01,0,8,North,Delivered,Rail
8560,10683,6,DHL,2023-08-24,2023-09-03,2023-09-01,0,8,North,Delivered,Air
8561,10684,3,FedEx,2024-03-12,2024-03-19,2024-03-22,0,10,South,Delivered,Air
8562,10686,3,Ekart,2024-05-25,2024-05-30,2024-06-02,0,8,South,Delivered,Truck
8563,10687,8,FedEx,2024-08-12,2024-08-15,2024-08-16,0,4,East,Delivered,Air
8564,10688,4,DTDC,2022-03-13,2022-03-20,2022-03-16,0,3,North,Delivered,Van
8565,10689,5,Delhivery,2023-07-23,2023-07-29,2023-08-06,1,14,South,Delivered,Rail
8566,10690,6,Delhivery,2022-09-06,2022-09-15,2022-09-09,0,3,Central,Delivered,Rail
8567,10691,4,Delhivery,2023-11-21,2023-12-01,2023-12-03,0,12,North,Delivered,Rail
8568,10694,9,FedEx,2023-11-20,2023-11-23,2023-11-25,0,5,South,Delivered,Air
8569,10698,2,DHL,2024-09-19,2024-09-24,2024-09-22,0,3,North,Delivered,Van
8570,10699,8,DTDC,2023-10-05,2023-10-11,2023-10-17,0,12,North,Delivered,Van
8571,10701,6,FedEx,2024-01-01,2024-01-10,2024-01-13,0,12,East,Delivered,Van
8572,10702,2,BlueDart,2023-05-16,2023-05-23,2023-06-03,1,18,North,Delivered,Truck
8573,10703,2,Ekart,2024-01-25,2024-02-03,2024-02-01,0,7,West,Delivered,Air
8574,10704,3,BlueDart,2023-12-14,2023-12-22,2023-12-18,0,4,West,Delivered,Van
8575,10706,8,DTDC,2023-08-25,2023-09-03,2023-09-04,1,10,East,Delivered,Rail
8576,10707,4,Ekart,2022-05-02,2022-05-07,2022-05-07,0,5,South,Delivered,Rail
8577,10708,4,Delhivery,2022-07-25,2022-08-01,2022-07-30,0,5,North,Delivered,Air
8578,10709,8,BlueDart,2024-07-17,2024-07-22,2024-07-24,0,7,South,Delivered,Van
8579,10711,10,BlueDart,2024-04-28,2024-05-03,2024-05-03,0,5,East,Delivered,Air
8580,10712,6,Ekart,2022-03-16,2022-03-21,2022-03-28,1,12,South,Delivered,Truck
8581,10713,3,DHL,2024-06-22,2024-06-25,2024-06-28,0,6,North,Delivered,Van
8582,10714,2,DTDC,2023-01-19,2023-01-23,2023-01-25,0,6,South,Delivered,Rail
8583,10715,10,DTDC,2022-11-01,2022-11-04,2022-11-10,0,9,West,Delivered,Truck
8584,10716,2,DTDC,2024-06-26,2024-07-06,2024-07-03,0,7,North,Delivered,Rail
8585,10717,3,Ekart,2022-02-06,2022-02-13,2022-02-16,0,10,Central,Delivered,Rail
8586,10718,4,Delhivery,2024-09-18,2024-09-22,2024-09-24,0,6,West,Delivered,Truck
8587,10719,6,FedEx,2022-01-29,2022-02-02,2022-02-01,0,3,South,Delivered,Truck
8588,10720,2,FedEx,2024-06-26,2024-06-30,2024-07-03,0,7,North,Delivered,Van
8589,10722,6,DTDC,2024-06-04,2024-06-14,2024-06-09,0,5,East,Delivered,Van
8590,10723,10,DHL,2024-04-27,2024-05-01,2024-05-18,1,21,Central,Delivered,Air
8591,10724,5,BlueDart,2022-07-27,2022-08-02,2022-08-08,0,12,North,Delivered,Van
8592,10725,10,Delhivery,2022-06-13,2022-06-17,2022-06-20,0,7,East,Delivered,Air
8593,10726,10,Ekart,2024-02-22,2024-03-01,2024-02-27,0,5,North,Delivered,Truck
8594,10727,2,Ekart,2023-07-26,2023-08-01,2023-07-31,0,5,South,Delivered,Air
8595,10730,5,FedEx,2024-07-14,2024-07-23,2024-07-29,1,15,South,Delivered,Van
8596,10731,3,Ekart,2024-02-10,2024-02-15,2024-02-13,0,3,South,Delivered,Rail
8597,10732,1,BlueDart,2022-07-14,2022-07-18,2022-07-25,1,11,Central,Delivered,Van
8598,10733,8,DHL,2022-10-31,2022-11-03,2022-11-08,0,8,Central,Delivered,Van
8599,10734,4,Ekart,2022-03-15,2022-03-23,2022-03-23,0,8,South,Delivered,Van
8600,10735,10,Ekart,2022-02-01,2022-02-04,2022-02-08,0,7,South,Delivered,Air
8601,10736,8,BlueDart,2024-08-21,2024-08-31,2024-09-01,0,11,North,Delivered,Van
8602,10740,2,DHL,2024-04-25,2024-04-29,2024-04-30,0,5,Central,Delivered,Air
8603,10741,10,FedEx,2022-07-09,2022-07-19,2022-07-14,0,5,Central,Delivered,Air
8604,10742,2,Ekart,2024-10-21,2024-10-28,2024-10-26,0,5,West,Delivered,Truck
8605,10744,8,BlueDart,2024-11-27,2024-12-02,2024-12-07,0,10,North,Delivered,Air
8606,10745,7,BlueDart,2022-10-12,2022-10-16,2022-10-21,0,9,West,Delivered,Truck
8607,10746,5,Ekart,2024-08-18,2024-08-26,2024-08-24,0,6,East,Delivered,Rail
8608,10747,10,DHL,2022-11-08,2022-11-11,2022-11-19,0,11,North,Delivered,Van
8609,10748,2,Ekart,2022-12-22,2022-12-30,2023-01-01,0,10,North,Delivered,Rail
8610,10751,3,DTDC,2022-08-20,2022-08-27,2022-08-24,0,4,North,Delivered,Truck
8611,10752,7,DHL,2023-06-07,2023-06-12,2023-06-14,0,7,Central,Delivered,Air
8612,10753,8,BlueDart,2023-09-15,2023-09-19,2023-09-19,0,4,North,Delivered,Van
8613,10754,3,Ekart,2024-05-12,2024-05-20,2024-05-21,0,9,Central,Delivered,Van
8614,10755,4,DHL,2024-04-23,2024-04-27,2024-05-10,1,17,West,Delivered,Truck
8615,10756,2,DTDC,2023-02-06,2023-02-10,2023-02-18,0,12,South,Delivered,Truck
8616,10757,1,BlueDart,2023-03-29,2023-04-07,2023-04-07,0,9,South,Delivered,Van
8617,10758,1,Delhivery,2023-06-01,2023-06-05,2023-06-05,0,4,East,Delivered,Rail
8618,10759,1,BlueDart,2022-12-08,2022-12-18,2022-12-18,1,10,South,Delivered,Rail
8619,10760,1,FedEx,2022-05-13,2022-05-21,2022-05-21,0,8,Central,Delivered,Air
8620,10762,5,DHL,2023-03-26,2023-04-01,2023-04-01,0,6,North,Delivered,Truck
8621,10764,6,Ekart,2023-05-25,2023-06-04,2023-06-06,0,12,South,Delivered,Van
8622,10766,6,DTDC,2024-04-23,2024-05-03,2024-05-07,1,14,Central,Delivered,Truck
8623,10769,5,DTDC,2024-12-23,2024-12-26,2024-12-28,0,5,East,Delivered,Air
8624,10770,1,DTDC,2024-02-01,2024-02-05,2024-02-08,1,7,East,Delivered,Rail
8625,10771,10,DHL,2024-07-22,2024-07-25,2024-07-28,0,6,North,Delivered,Truck
8626,10772,5,BlueDart,2023-02-23,2023-02-28,2023-03-07,0,12,South,Delivered,Air
8627,10774,2,Ekart,2024-02-10,2024-02-19,2024-02-16,0,6,West,Delivered,Rail
8628,10777,9,Delhivery,2024-10-04,2024-10-10,2024-10-16,0,12,South,Delivered,Rail
8629,10778,4,DTDC,2022-02-01,2022-02-10,2022-02-04,0,3,Central,Delivered,Rail
8630,10779,4,BlueDart,2023-07-24,2023-07-27,2023-08-01,0,8,Central,Delivered,Truck
8631,10780,4,Delhivery,2022-07-24,2022-08-01,2022-08-02,0,9,West,Delivered,Van
8632,10781,1,FedEx,2024-08-18,2024-08-23,2024-08-27,0,9,West,Delivered,Van
8633,10782,9,DHL,2024-01-25,2024-02-03,2024-02-05,0,11,North,Delivered,Van
8634,10783,4,Delhivery,2023-08-27,2023-09-04,2023-09-03,0,7,Central,Delivered,Rail
8635,10784,3,Delhivery,2022-04-23,2022-04-30,2022-05-01,1,8,North,Delivered,Air
8636,10785,8,DHL,2024-12-23,2024-12-27,2024-12-26,0,3,West,Delivered,Rail
8637,10786,1,Delhivery,2024-05-24,2024-05-29,2024-06-03,1,10,West,Delivered,Van
8638,10787,4,FedEx,2022-04-27,2022-05-02,2022-05-11,1,14,Central,Delivered,Van
8639,10788,9,DTDC,2023-02-28,2023-03-06,2023-03-11,0,11,North,Delivered,Truck
8640,10789,3,BlueDart,2023-12-22,2023-12-25,2023-12-31,0,9,South,Delivered,Rail
8641,10790,2,DTDC,2024-03-03,2024-03-08,2024-03-07,0,4,Central,Delivered,Air
8642,10791,7,Ekart,2023-02-04,2023-02-14,2023-02-12,1,8,East,Delivered,Rail
8643,10792,6,Delhivery,2024-08-03,2024-08-12,2024-08-13,0,10,Central,Delivered,Truck
8644,10793,1,Ekart,2022-01-26,2022-01-29,2022-02-10,1,15,East,Delivered,Van
8645,10794,7,Ekart,2022-08-23,2022-08-29,2022-08-29,0,6,Central,Delivered,Air
8646,10795,4,FedEx,2024-04-19,2024-04-22,2024-04-22,0,3,East,Delivered,Truck
8647,10796,7,DTDC,2022-08-10,2022-08-18,2022-08-23,1,13,North,Delivered,Air
8648,10797,4,Delhivery,2023-03-14,2023-03-17,2023-03-22,0,8,West,Delivered,Air
8649,10798,4,FedEx,2022-06-25,2022-06-29,2022-07-07,0,12,North,Delivered,Rail
8650,10799,6,Ekart,2022-12-12,2022-12-16,2022-12-29,1,17,West,Delivered,Van
8651,10800,3,Ekart,2023-08-21,2023-08-28,2023-08-27,0,6,West,Delivered,Truck
8652,10801,5,BlueDart,2022-12-28,2023-01-05,2023-01-06,0,9,North,Delivered,Van
8653,10803,9,BlueDart,2023-10-10,2023-10-15,2023-10-19,0,9,South,Delivered,Truck
8654,10804,10,Delhivery,2023-06-13,2023-06-23,2023-06-23,0,10,East,Delivered,Air
8655,10805,1,DHL,2024-08-20,2024-08-27,2024-08-27,0,7,North,Delivered,Rail
8656,10806,9,Ekart,2024-09-17,2024-09-26,2024-09-24,0,7,North,Delivered,Air
8657,10807,5,BlueDart,2023-07-31,2023-08-10,2023-08-08,1,8,Central,Delivered,Air
8658,10808,7,Delhivery,2022-06-15,2022-06-20,2022-06-21,0,6,Central,Delivered,Truck
8659,10809,5,DHL,2022-05-19,2022-05-29,2022-05-30,0,11,South,Delivered,Truck
8660,10811,8,BlueDart,2023-07-30,2023-08-08,2023-08-08,0,9,North,Delivered,Van
8661,10812,5,DTDC,2024-12-16,2024-12-25,2025-01-01,1,16,North,Delivered,Air
8662,10813,10,FedEx,2023-04-15,2023-04-19,2023-04-19,0,4,West,Delivered,Truck
8663,10815,8,BlueDart,2023-08-23,2023-08-30,2023-09-04,0,12,South,Delivered,Rail
8664,10818,1,DHL,2022-08-17,2022-08-27,2022-08-21,0,4,South,Delivered,Air
8665,10819,8,Ekart,2024-03-30,2024-04-03,2024-04-06,0,7,Central,Delivered,Van
8666,10820,9,DHL,2023-07-29,2023-08-02,2023-08-09,0,11,East,Delivered,Air
8667,10821,5,DTDC,2024-09-09,2024-09-16,2024-09-17,0,8,Central,Delivered,Rail
8668,10822,6,FedEx,2024-06-14,2024-06-20,2024-06-24,1,10,Central,Delivered,Rail
8669,10823,4,DHL,2022-08-29,2022-09-08,2022-09-10,0,12,East,Delivered,Van
8670,10824,1,Delhivery,2024-10-05,2024-10-14,2024-10-15,0,10,North,Delivered,Van
8671,10825,6,BlueDart,2022-08-24,2022-09-01,2022-09-07,1,14,South,Delivered,Truck
8672,10826,7,DHL,2024-01-04,2024-01-10,2024-01-16,1,12,North,Delivered,Truck
8673,10827,4,DTDC,2022-08-06,2022-08-13,2022-08-18,0,12,South,Delivered,Truck
8674,10828,1,DTDC,2022-07-25,2022-07-31,2022-08-05,0,11,South,Delivered,Van
8675,10831,10,BlueDart,2024-12-08,2024-12-13,2024-12-11,0,3,North,Delivered,Air
8676,10832,1,DHL,2022-12-16,2022-12-26,2022-12-20,0,4,West,Delivered,Rail
8677,10833,10,DTDC,2023-12-10,2023-12-18,2023-12-18,0,8,West,Delivered,Truck
8678,10834,10,DTDC,2022-10-27,2022-10-31,2022-11-05,0,9,South,Delivered,Van
8679,10835,2,Ekart,2023-05-03,2023-05-07,2023-05-11,0,8,West,Delivered,Truck
8680,10836,8,DHL,2023-09-02,2023-09-11,2023-09-16,1,14,South,Delivered,Van
8681,10837,2,BlueDart,2022-12-28,2023-01-05,2023-01-02,0,5,North,Delivered,Truck
8682,10839,9,Ekart,2022-10-21,2022-10-28,2022-11-03,1,13,East,Delivered,Air
8683,10840,9,Delhivery,2022-10-07,2022-10-12,2022-10-18,0,11,Central,Delivered,Van
8684,10842,7,Ekart,2024-06-20,2024-06-30,2024-07-04,1,14,North,Delivered,Van
8685,10843,1,DHL,2023-09-06,2023-09-15,2023-09-14,0,8,North,Delivered,Air
8686,10844,3,Delhivery,2023-03-08,2023-03-16,2023-03-18,0,10,South,Delivered,Van
8687,10845,5,DHL,2024-07-23,2024-07-29,2024-07-28,0,5,North,Delivered,Truck
8688,10846,5,BlueDart,2022-02-01,2022-02-08,2022-02-04,0,3,West,Delivered,Air
8689,10847,1,DHL,2024-08-17,2024-08-24,2024-08-28,0,11,Central,Delivered,Rail
8690,10848,1,Ekart,2022-08-24,2022-08-30,2022-08-28,0,4,North,Delivered,Rail
8691,10849,2,Delhivery,2022-11-28,2022-12-07,2022-12-10,0,12,South,Delivered,Truck
8692,10850,7,DHL,2024-03-22,2024-03-27,2024-03-28,0,6,Central,Delivered,Air
8693,10851,9,FedEx,2024-12-02,2024-12-11,2024-12-07,0,5,Central,Delivered,Air
8694,10852,6,BlueDart,2024-11-19,2024-11-22,2024-12-10,1,21,East,Delivered,Air
8695,10855,4,BlueDart,2022-08-10,2022-08-18,2022-08-24,1,14,South,Delivered,Rail
8696,10856,4,Delhivery,2023-04-04,2023-04-08,2023-04-10,0,6,West,Delivered,Van
8697,10857,10,BlueDart,2024-09-08,2024-09-16,2024-09-14,0,6,North,Delivered,Air
8698,10858,10,Delhivery,2023-09-29,2023-10-05,2023-10-04,0,5,South,Delivered,Truck
8699,10859,1,FedEx,2024-05-04,2024-05-11,2024-05-12,0,8,Central,Delivered,Van
8700,10860,8,DTDC,2024-07-10,2024-07-20,2024-07-19,0,9,Central,Delivered,Rail
8701,10861,2,Ekart,2022-08-09,2022-08-18,2022-08-20,0,11,North,Delivered,Truck
8702,10862,10,DHL,2024-07-22,2024-07-31,2024-08-03,0,12,West,Delivered,Truck
8703,10863,10,Ekart,2022-02-12,2022-02-15,2022-02-23,0,11,West,Delivered,Truck
8704,10865,4,Ekart,2024-09-28,2024-10-03,2024-10-09,0,11,North,Delivered,Rail
8705,10866,6,DTDC,2024-09-16,2024-09-22,2024-09-23,0,7,North,Delivered,Truck
8706,10867,9,Delhivery,2024-08-29,2024-09-07,2024-09-06,0,8,South,Delivered,Van
8707,10868,8,Ekart,2023-12-12,2023-12-21,2023-12-23,0,11,North,Delivered,Van
8708,10869,9,DHL,2022-11-01,2022-11-04,2022-11-05,0,4,Central,Delivered,Truck
8709,10871,9,FedEx,2024-03-06,2024-03-14,2024-03-14,0,8,South,Delivered,Air
8710,10872,10,Ekart,2024-01-13,2024-01-19,2024-01-16,0,3,South,Delivered,Truck
8711,10873,3,Ekart,2023-12-30,2024-01-05,2024-01-07,0,8,East,Delivered,Truck
8712,10874,9,DHL,2022-07-25,2022-08-02,2022-08-12,1,18,South,Delivered,Van
8713,10875,7,FedEx,2024-06-11,2024-06-16,2024-06-19,0,8,Central,Delivered,Truck
8714,10876,6,BlueDart,2022-07-16,2022-07-21,2022-07-22,0,6,North,Delivered,Van
8715,10877,7,DHL,2023-06-23,2023-07-03,2023-07-01,0,8,North,Delivered,Truck
8716,10878,10,BlueDart,2022-09-12,2022-09-19,2022-09-17,0,5,West,Delivered,Air
8717,10879,4,Delhivery,2024-04-26,2024-05-01,2024-05-03,1,7,South,Delivered,Van
8718,10882,1,FedEx,2022-11-03,2022-11-06,2022-11-06,0,3,East,Delivered,Van
8719,10883,2,BlueDart,2023-07-27,2023-08-02,2023-08-05,0,9,Central,Delivered,Rail
8720,10884,6,DTDC,2022-05-26,2022-06-05,2022-06-06,0,11,Central,Delivered,Van
8721,10885,4,Ekart,2023-09-06,2023-09-15,2023-09-13,0,7,West,Delivered,Rail
8722,10886,4,BlueDart,2022-09-06,2022-09-12,2022-09-11,0,5,North,Delivered,Van
8723,10888,2,DHL,2023-06-13,2023-06-19,2023-07-02,1,19,North,Delivered,Van
8724,10890,3,Delhivery,2024-09-28,2024-10-03,2024-10-04,0,6,South,Delivered,Rail
8725,10891,1,BlueDart,2023-10-23,2023-10-29,2023-10-31,0,8,Central,Delivered,Rail
8726,10894,6,DTDC,2024-03-29,2024-04-05,2024-04-01,0,3,Central,Delivered,Air
8727,10895,7,BlueDart,2023-06-16,2023-06-25,2023-06-27,0,11,West,Delivered,Rail
8728,10896,5,FedEx,2024-06-07,2024-06-10,2024-06-13,0,6,North,Delivered,Rail
8729,10897,1,Ekart,2023-07-18,2023-07-22,2023-08-01,1,14,East,Delivered,Rail
8730,10898,10,BlueDart,2024-11-08,2024-11-18,2024-11-20,0,12,North,Delivered,Air
8731,10899,6,BlueDart,2022-11-20,2022-11-23,2022-11-27,0,7,South,Delivered,Air
8732,10900,9,BlueDart,2024-03-29,2024-04-03,2024-04-10,0,12,North,Delivered,Truck
8733,10903,8,DHL,2022-02-20,2022-02-24,2022-02-26,0,6,Central,Delivered,Truck
8734,10904,8,Ekart,2024-04-08,2024-04-16,2024-04-13,0,5,North,Delivered,Truck
8735,10905,9,Delhivery,2024-11-29,2024-12-09,2024-12-07,0,8,North,Delivered,Van
8736,10906,2,BlueDart,2022-10-07,2022-10-15,2022-10-12,0,5,North,Delivered,Truck
8737,10907,8,FedEx,2022-03-11,2022-03-21,2022-03-23,0,12,West,Delivered,Rail
8738,10908,9,Ekart,2024-04-12,2024-04-21,2024-04-23,0,11,Central,Delivered,Van
8739,10911,8,DTDC,2024-11-10,2024-11-15,2024-11-21,0,11,West,Delivered,Truck
8740,10912,7,Delhivery,2024-09-29,2024-10-06,2024-10-05,0,6,East,Delivered,Van
8741,10913,8,DHL,2022-08-19,2022-08-28,2022-08-31,0,12,West,Delivered,Van
8742,10916,3,DHL,2022-11-11,2022-11-21,2022-11-27,1,16,East,Delivered,Rail
8743,10917,9,DHL,2023-02-01,2023-02-06,2023-02-09,0,8,South,Delivered,Truck
8744,10918,1,Ekart,2023-07-18,2023-07-27,2023-08-04,1,17,North,Delivered,Truck
8745,10919,3,Delhivery,2024-12-16,2024-12-23,2024-12-24,0,8,North,Delivered,Rail
8746,10920,1,Ekart,2024-04-19,2024-04-22,2024-04-22,0,3,South,Delivered,Rail
8747,10921,9,DHL,2022-12-21,2022-12-24,2022-12-30,0,9,North,Delivered,Rail
8748,10923,3,Ekart,2023-05-21,2023-05-30,2023-05-29,1,8,South,Delivered,Air
8749,10924,2,DHL,2023-07-18,2023-07-26,2023-07-21,0,3,South,Delivered,Air
8750,10925,9,DTDC,2023-03-07,2023-03-15,2023-03-10,0,3,East,Delivered,Van
8751,10926,1,DTDC,2022-01-21,2022-01-26,2022-01-30,0,9,North,Delivered,Rail
8752,10927,10,BlueDart,2023-04-15,2023-04-24,2023-04-27,0,12,Central,Delivered,Van
8753,10928,2,Delhivery,2022-09-17,2022-09-22,2022-10-01,1,14,North,Delivered,Rail
8754,10929,7,DHL,2024-07-16,2024-07-21,2024-07-27,0,11,North,Delivered,Rail
8755,10930,9,Delhivery,2022-12-27,2023-01-04,2023-01-02,0,6,Central,Delivered,Van
8756,10931,6,BlueDart,2022-01-15,2022-01-18,2022-01-26,1,11,East,Delivered,Rail
8757,10932,5,DTDC,2023-04-01,2023-04-04,2023-04-08,0,7,South,Delivered,Truck
8758,10933,9,Delhivery,2024-06-25,2024-07-02,2024-06-29,0,4,West,Delivered,Truck
8759,10934,3,Ekart,2022-10-18,2022-10-28,2022-10-25,0,7,South,Delivered,Truck
8760,10935,5,DTDC,2022-02-22,2022-02-28,2022-03-08,1,14,East,Delivered,Rail
8761,10936,8,Delhivery,2022-06-19,2022-06-27,2022-06-24,0,5,West,Delivered,Truck
8762,10937,6,BlueDart,2023-01-14,2023-01-20,2023-01-26,1,12,East,Delivered,Van
8763,10940,5,DTDC,2023-03-17,2023-03-22,2023-03-30,1,13,East,Delivered,Truck
8764,10942,4,Ekart,2023-09-01,2023-09-04,2023-09-10,0,9,North,Delivered,Air
8765,10943,2,FedEx,2023-01-08,2023-01-13,2023-01-19,0,11,East,Delivered,Rail
8766,10944,10,Ekart,2023-05-11,2023-05-16,2023-05-20,0,9,South,Delivered,Air
8767,10945,10,DHL,2022-11-26,2022-12-02,2022-12-01,0,5,East,Delivered,Rail
8768,10946,6,Delhivery,2024-05-12,2024-05-18,2024-05-21,0,9,West,Delivered,Rail
8769,10947,2,Ekart,2023-07-19,2023-07-25,2023-07-25,0,6,East,Delivered,Truck
8770,10948,2,Ekart,2024-07-29,2024-08-03,2024-08-07,0,9,East,Delivered,Van
8771,10949,1,BlueDart,2023-09-04,2023-09-12,2023-09-22,1,18,Central,Delivered,Van
8772,10950,8,DTDC,2023-06-09,2023-06-13,2023-06-19,0,10,East,Delivered,Rail
8773,10951,1,DHL,2024-11-13,2024-11-18,2024-11-19,0,6,South,Delivered,Truck
8774,10952,6,Ekart,2023-08-31,2023-09-10,2023-09-15,1,15,East,Delivered,Air
8775,10953,10,DHL,2024-08-14,2024-08-19,2024-08-20,0,6,Central,Delivered,Truck
8776,10955,3,BlueDart,2024-04-18,2024-04-23,2024-04-29,0,11,North,Delivered,Truck
8777,10956,4,DTDC,2022-05-20,2022-05-26,2022-05-26,0,6,West,Delivered,Air
8778,10957,1,DHL,2024-02-13,2024-02-21,2024-02-24,0,11,West,Delivered,Truck
8779,10959,8,FedEx,2024-05-30,2024-06-06,2024-06-05,0,6,East,Delivered,Truck
8780,10960,7,DTDC,2022-02-25,2022-03-05,2022-03-11,1,14,North,Delivered,Rail
8781,10963,9,Ekart,2024-06-12,2024-06-18,2024-06-18,0,6,West,Delivered,Van
8782,10964,7,DHL,2022-11-07,2022-11-12,2022-11-19,1,12,North,Delivered,Rail
8783,10965,5,DHL,2024-01-22,2024-01-29,2024-01-28,0,6,Central,Delivered,Truck
8784,10966,8,FedEx,2024-06-08,2024-06-17,2024-06-11,0,3,East,Delivered,Truck
8785,10967,7,BlueDart,2024-02-29,2024-03-05,2024-03-16,1,16,North,Delivered,Air
8786,10968,10,Ekart,2022-04-27,2022-05-01,2022-05-08,0,11,South,Delivered,Truck
8787,10970,4,Delhivery,2022-12-18,2022-12-25,2022-12-29,0,11,North,Delivered,Van
8788,10971,5,FedEx,2024-05-01,2024-05-09,2024-05-09,1,8,Central,Delivered,Rail
8789,10972,9,Delhivery,2024-10-08,2024-10-13,2024-10-23,1,15,East,Delivered,Rail
8790,10973,8,DHL,2024-08-01,2024-08-09,2024-08-06,0,5,West,Delivered,Air
8791,10974,9,Delhivery,2023-02-08,2023-02-15,2023-02-20,0,12,West,Delivered,Van
8792,10975,4,DHL,2022-10-06,2022-10-09,2022-10-15,1,9,West,Delivered,Rail
8793,10977,2,DHL,2024-08-03,2024-08-07,2024-08-13,1,10,East,Delivered,Air
8794,10979,9,Ekart,2023-01-01,2023-01-04,2023-01-11,0,10,South,Delivered,Truck
8795,10980,5,BlueDart,2023-03-29,2023-04-02,2023-04-02,0,4,West,Delivered,Air
8796,10981,1,DTDC,2024-11-15,2024-11-19,2024-11-26,0,11,North,Delivered,Van
8797,10984,3,Ekart,2023-06-10,2023-06-20,2023-06-15,0,5,South,Delivered,Truck
8798,10986,2,Ekart,2022-08-31,2022-09-04,2022-09-09,0,9,West,Delivered,Air
8799,10987,4,DTDC,2024-08-14,2024-08-17,2024-08-20,0,6,West,Delivered,Rail
8800,10988,9,Ekart,2022-04-18,2022-04-22,2022-04-27,0,9,North,Delivered,Air
8801,10989,5,DTDC,2022-06-08,2022-06-16,2022-06-20,0,12,North,Delivered,Air
8802,10990,10,Ekart,2023-02-23,2023-03-02,2023-02-27,0,4,West,Delivered,Air
8803,10991,2,DTDC,2022-09-29,2022-10-05,2022-10-08,0,9,South,Delivered,Truck
8804,10992,7,Delhivery,2024-01-18,2024-01-23,2024-01-25,0,7,North,Delivered,Truck
8805,10993,4,DHL,2023-05-18,2023-05-25,2023-05-27,0,9,West,Delivered,Van
8806,10995,9,Delhivery,2023-11-29,2023-12-08,2023-12-06,0,7,North,Delivered,Rail
8807,10996,9,BlueDart,2022-02-02,2022-02-08,2022-02-11,0,9,North,Delivered,Truck
8808,10998,3,Delhivery,2023-05-31,2023-06-06,2023-06-10,0,10,West,Delivered,Air
8809,10999,2,BlueDart,2024-07-09,2024-07-17,2024-07-21,0,12,West,Delivered,Van
