shipment_id,order_id,warehouse_id,shipment_partner,ship_date,expected_delivery_date,actual_delivery_date,is_delayed,transit_days,destination_region,shipment_status,vehicle_type,delay_days,delay_severity
8431,10518,3,DTDC,2024-03-01,2024-03-06,2024-03-22,1,21,South,Delivered,Rail,16,Severe Delay
8432,10519,1,FedEx,2023-01-14,2023-01-18,2023-02-02,1,19,Central,Delivered,Rail,15,Severe Delay
8433,10520,1,Ekart,2022-07-11,2022-07-20,2022-07-18,0,7,Central,Delivered,Van,0,On Time
8434,10521,3,Delhivery,2024-04-29,2024-05-04,2024-05-04,0,5,East,Delivered,Air,0,On Time
8435,10522,6,Ekart,2022-12-01,2022-12-06,2022-12-08,0,7,South,Delivered,Truck,2,Minor Delay
8436,10523,8,BlueDart,2023-09-28,2023-10-04,2023-10-14,1,16,South,Delivered,Air,10,Severe Delay
8437,10525,4,Ekart,2024-08-30,2024-09-09,2024-09-10,0,11,Central,Delivered,Rail,1,Minor Delay
8438,10527,5,FedEx,2024-05-19,2024-05-28,2024-05-24,0,5,North,Delivered,Air,0,On Time
8439,10528,2,Delhivery,2024-04-19,2024-04-28,2024-04-22,0,3,East,Delivered,Truck,0,On Time
8440,10530,10,DHL,2024-09-24,2024-10-03,2024-09-27,0,3,South,Delivered,Truck,0,On Time
8441,10531,5,DHL,2024-07-07,2024-07-16,2024-07-11,0,4,West,Delivered,Rail,0,On Time
8442,10532,9,Delhivery,2023-07-02,2023-07-06,2023-07-12,0,10,Central,Delivered,Truck,6,Moderate Delay
8443,10534,3,FedEx,2024-07-20,2024-07-30,2024-07-29,0,9,Central,Delivered,Van,0,On Time
8444,10535,2,BlueDart,2024-08-25,2024-09-02,2024-09-08,1,14,East,Delivered,Van,6,Moderate Delay
8445,10536,1,Ekart,2023-05-29,2023-06-05,2023-06-07,0,9,West,Delivered,Van,2,Minor Delay
8446,10537,7,Ekart,2023-04-08,2023-04-11,2023-04-26,1,18,South,Delivered,Rail,15,Severe Delay
8447,10538,3,FedEx,2024-07-10,2024-07-20,2024-07-18,0,8,West,Delivered,Truck,0,On Time
8448,10539,5,Delhivery,2024-04-29,2024-05-07,2024-05-03,0,4,South,Delivered,Van,0,On Time
8449,10541,1,DHL,2024-02-26,2024-03-07,2024-03-05,0,8,East,Delivered,Truck,0,On Time
8450,10542,10,FedEx,2022-07-22,2022-07-27,2022-08-06,1,15,East,Delivered,Van,10,Severe Delay
8451,10543,3,DTDC,2022-08-14,2022-08-23,2022-08-25,0,11,East,Delivered,Van,2,Minor Delay
8452,10546,4,Ekart,2024-04-18,2024-04-27,2024-04-30,1,12,North,Delivered,Air,3,Minor Delay
8453,10548,6,DHL,2024-04-21,2024-04-24,2024-04-26,0,5,North,Delivered,Truck,2,Minor Delay
8454,10549,10,DTDC,2022-06-13,2022-06-22,2022-06-23,0,10,Central,Delivered,Air,1,Minor Delay
8455,10550,3,DTDC,2024-04-26,2024-04-30,2024-05-06,0,10,South,Delivered,Truck,6,Moderate Delay
8456,10551,2,DHL,2024-06-22,2024-06-25,2024-06-25,0,3,Central,Delivered,Rail,0,On Time
8457,10552,4,DTDC,2022-11-30,2022-12-07,2022-12-08,0,8,Central,Delivered,Truck,1,Minor Delay
8458,10553,10,Ekart,2022-03-11,2022-03-16,2022-03-15,0,4,Central,Delivered,Truck,0,On Time
8459,10556,10,Delhivery,2023-03-19,2023-03-27,2023-03-28,1,9,East,Delivered,Van,1,Minor Delay
8460,10557,7,DTDC,2024-10-25,2024-11-03,2024-11-01,0,7,North,Delivered,Van,0,On Time
8461,10558,2,FedEx,2022-07-08,2022-07-11,2022-07-18,1,10,East,Delivered,Air,7,Moderate Delay
8462,10559,3,Ekart,2022-03-07,2022-03-10,2022-03-14,0,7,North,Delivered,Air,4,Moderate Delay
8463,10561,7,BlueDart,2022-07-12,2022-07-22,2022-07-20,0,8,North,Delivered,Rail,0,On Time
8464,10562,3,Delhivery,2023-03-11,2023-03-15,2023-03-22,0,11,South,Delivered,Air,7,Moderate Delay
8465,10563,2,DHL,2022-05-02,2022-05-08,2022-05-12,0,10,West,Delivered,Van,4,Moderate Delay
8466,10564,6,FedEx,2022-05-13,2022-05-19,2022-05-17,0,4,West,Delivered,Truck,0,On Time
8467,10566,7,DTDC,2022-08-06,2022-08-14,2022-08-14,0,8,Central,Delivered,Truck,0,On Time
8468,10567,10,BlueDart,2022-03-13,2022-03-18,2022-03-24,1,11,East,Delivered,Rail,6,Moderate Delay
8469,10568,8,FedEx,2024-01-27,2024-02-03,2024-02-14,1,18,North,Delivered,Rail,11,Severe Delay
8470,10569,9,Delhivery,2022-08-19,2022-08-23,2022-08-28,0,9,North,Delivered,Van,5,Moderate Delay
8471,10570,6,BlueDart,2023-04-05,2023-04-13,2023-04-16,0,11,Central,Delivered,Truck,3,Minor Delay
8472,10571,4,DHL,2022-02-01,2022-02-11,2022-02-11,0,10,South,Delivered,Air,0,On Time
8473,10572,8,BlueDart,2023-10-08,2023-10-18,2023-10-25,1,17,North,Delivered,Rail,7,Moderate Delay
8474,10573,5,BlueDart,2024-06-09,2024-06-17,2024-06-29,1,20,East,Delivered,Air,12,Severe Delay
8475,10574,8,Delhivery,2024-08-31,2024-09-06,2024-09-09,0,9,North,Delivered,Air,3,Minor Delay
8476,10575,10,FedEx,2022-05-09,2022-05-19,2022-05-19,0,10,South,Delivered,Air,0,On Time
8477,10577,10,FedEx,2022-09-25,2022-10-02,2022-10-06,0,11,North,Delivered,Van,4,Moderate Delay
8478,10578,1,Ekart,2022-03-29,2022-04-06,2022-04-06,0,8,East,Delivered,Air,0,On Time
8479,10579,3,BlueDart,2023-09-11,2023-09-14,2023-09-21,0,10,East,Delivered,Air,7,Moderate Delay
8480,10581,2,BlueDart,2022-02-19,2022-02-26,2022-02-26,0,7,North,Delivered,Van,0,On Time
8481,10582,6,BlueDart,2022-05-21,2022-05-30,2022-05-24,0,3,West,Delivered,Van,0,On Time
8482,10583,7,Delhivery,2023-09-03,2023-09-10,2023-09-22,1,19,Central,Delivered,Air,12,Severe Delay
8483,10584,3,DHL,2022-04-29,2022-05-02,2022-05-02,0,3,West,Delivered,Van,0,On Time
8484,10585,6,Ekart,2022-06-28,2022-07-04,2022-07-07,0,9,South,Delivered,Van,3,Minor Delay
8485,10586,1,BlueDart,2023-08-19,2023-08-27,2023-08-28,0,9,South,Delivered,Truck,1,Minor Delay
8486,10588,8,DHL,2023-10-17,2023-10-26,2023-10-29,0,12,Central,Delivered,Air,3,Minor Delay
8487,10589,5,FedEx,2024-03-13,2024-03-23,2024-03-19,0,6,Central,Delivered,Van,0,On Time
8488,10590,6,DTDC,2022-05-14,2022-05-19,2022-05-25,0,11,North,Delivered,Van,6,Moderate Delay
8489,10591,8,FedEx,2022-08-03,2022-08-06,2022-08-12,0,9,Central,Delivered,Rail,6,Moderate Delay
8490,10592,9,BlueDart,2023-03-15,2023-03-18,2023-03-21,0,6,South,Delivered,Rail,3,Minor Delay
8491,10593,5,DHL,2022-09-19,2022-09-25,2022-09-25,0,6,North,Delivered,Rail,0,On Time
8492,10594,10,Delhivery,2023-10-22,2023-11-01,2023-10-26,0,4,South,Delivered,Air,0,On Time
8493,10595,6,DHL,2024-05-22,2024-05-27,2024-06-03,0,12,East,Delivered,Truck,7,Moderate Delay
8494,10596,9,DTDC,2022-08-01,2022-08-08,2022-08-05,0,4,East,Delivered,Rail,0,On Time
8495,10597,8,DTDC,2022-11-13,2022-11-21,2022-11-28,1,15,East,Delivered,Rail,7,Moderate Delay
8496,10599,6,BlueDart,2024-05-22,2024-05-27,2024-06-01,0,10,East,Delivered,Rail,5,Moderate Delay
8497,10600,5,DHL,2022-01-25,2022-01-31,2022-02-05,0,11,South,Delivered,Van,5,Moderate Delay
8498,10602,7,Ekart,2024-10-10,2024-10-19,2024-10-22,0,12,Central,Delivered,Rail,3,Minor Delay
8499,10604,8,DTDC,2022-01-10,2022-01-15,2022-01-19,0,9,East,Delivered,Rail,4,Moderate Delay
8500,10605,9,DHL,2024-01-31,2024-02-04,2024-02-08,0,8,Central,Delivered,Air,4,Moderate Delay
8501,10606,9,Ekart,2023-02-19,2023-02-24,2023-03-05,1,14,South,Delivered,Rail,9,Severe Delay
8502,10610,10,Ekart,2024-01-30,2024-02-07,2024-02-11,0,12,East,Delivered,Van,4,Moderate Delay
8503,10612,3,DHL,2022-04-20,2022-04-29,2022-04-30,0,10,Central,Delivered,Air,1,Minor Delay
8504,10613,6,Delhivery,2023-07-31,2023-08-10,2023-08-03,0,3,North,Delivered,Truck,0,On Time
8505,10614,7,Ekart,2024-07-19,2024-07-23,2024-07-30,1,11,East,Delivered,Van,7,Moderate Delay
8506,10615,5,Delhivery,2023-03-04,2023-03-11,2023-03-11,0,7,Central,Delivered,Rail,0,On Time
8507,10616,3,DHL,2023-08-08,2023-08-14,2023-08-15,0,7,South,Delivered,Van,1,Minor Delay
8508,10617,4,BlueDart,2023-09-30,2023-10-05,2023-10-09,0,9,Central,Delivered,Air,4,Moderate Delay
8509,10619,1,FedEx,2022-07-18,2022-07-22,2022-07-29,0,11,North,Delivered,Truck,7,Moderate Delay
8510,10620,2,Delhivery,2023-10-15,2023-10-19,2023-10-25,0,10,South,Delivered,Van,6,Moderate Delay
8511,10621,1,Delhivery,2024-02-15,2024-02-24,2024-02-24,0,9,North,Delivered,Truck,0,On Time
8512,10622,9,FedEx,2024-01-14,2024-01-24,2024-01-23,0,9,North,Delivered,Truck,0,On Time
8513,10623,1,Delhivery,2023-05-02,2023-05-07,2023-05-13,0,11,East,Delivered,Air,6,Moderate Delay
8514,10624,8,DHL,2023-02-15,2023-02-23,2023-02-25,0,10,West,Delivered,Air,2,Minor Delay
8515,10625,10,DHL,2022-11-15,2022-11-20,2022-12-02,1,17,East,Delivered,Van,12,Severe Delay
8516,10626,2,DHL,2023-09-11,2023-09-15,2023-09-21,0,10,West,Delivered,Rail,6,Moderate Delay
8517,10627,3,Ekart,2023-03-10,2023-03-19,2023-03-15,0,5,North,Delivered,Truck,0,On Time
8518,10628,3,FedEx,2023-10-03,2023-10-10,2023-10-07,0,4,Central,Delivered,Rail,0,On Time
8519,10629,7,BlueDart,2024-07-10,2024-07-13,2024-07-20,1,10,West,Delivered,Van,7,Moderate Delay
8520,10630,2,BlueDart,2022-07-02,2022-07-09,2022-07-09,0,7,North,Delivered,Van,0,On Time
8521,10632,3,BlueDart,2024-07-25,2024-07-31,2024-08-08,1,14,West,Delivered,Van,8,Severe Delay
8522,10633,9,DHL,2025-01-03,2025-01-06,2025-01-10,0,7,North,Delivered,Rail,4,Moderate Delay
8523,10634,7,DTDC,2024-02-20,2024-02-26,2024-02-29,0,9,East,Delivered,Van,3,Minor Delay
8524,10636,6,DHL,2023-06-20,2023-06-30,2023-07-02,0,12,West,Delivered,Air,2,Minor Delay
8525,10637,9,FedEx,2022-07-05,2022-07-15,2022-07-08,0,3,West,Delivered,Rail,0,On Time
8526,10638,10,DHL,2024-11-03,2024-11-08,2024-11-12,0,9,North,Delivered,Truck,4,Moderate Delay
8527,10639,9,DTDC,2024-05-12,2024-05-15,2024-05-30,1,18,North,Delivered,Air,15,Severe Delay
8528,10641,6,BlueDart,2022-06-12,2022-06-22,2022-06-24,0,12,North,Delivered,Van,2,Minor Delay
8529,10642,3,DHL,2022-05-16,2022-05-21,2022-05-23,0,7,North,Delivered,Truck,2,Minor Delay
8530,10643,8,DTDC,2022-01-28,2022-02-07,2022-02-05,0,8,West,Delivered,Truck,0,On Time
8531,10644,8,Delhivery,2022-12-20,2022-12-29,2022-12-30,0,10,West,Delivered,Van,1,Minor Delay
8532,10645,3,Ekart,2022-06-12,2022-06-16,2022-06-22,1,10,Central,Delivered,Truck,6,Moderate Delay
8533,10646,10,FedEx,2022-08-27,2022-08-31,2022-08-31,0,4,North,Delivered,Rail,0,On Time
8534,10649,5,Delhivery,2022-06-06,2022-06-11,2022-06-12,0,6,West,Delivered,Truck,1,Minor Delay
8535,10650,1,BlueDart,2023-07-18,2023-07-21,2023-07-26,0,8,Central,Delivered,Truck,5,Moderate Delay
8536,10651,10,DTDC,2022-01-23,2022-01-27,2022-01-27,0,4,North,Delivered,Rail,0,On Time
8537,10652,9,Delhivery,2022-04-29,2022-05-07,2022-05-07,1,8,South,Delivered,Air,0,On Time
8538,10653,3,DHL,2024-04-15,2024-04-25,2024-04-24,0,9,South,Delivered,Rail,0,On Time
8539,10654,7,DHL,2022-11-15,2022-11-21,2022-11-24,0,9,South,Delivered,Van,3,Minor Delay
8540,10656,9,Ekart,2024-12-04,2024-12-08,2024-12-13,0,9,North,Delivered,Truck,5,Moderate Delay
8541,10657,4,DTDC,2023-05-26,2023-06-02,2023-05-30,0,4,East,Delivered,Van,0,On Time
8542,10658,4,DHL,2024-03-31,2024-04-10,2024-04-04,0,4,West,Delivered,Truck,0,On Time
8543,10659,10,DTDC,2023-05-04,2023-05-09,2023-05-18,1,14,South,Delivered,Truck,9,Severe Delay
8544,10661,8,DHL,2024-05-28,2024-06-02,2024-06-01,0,4,North,Delivered,Rail,0,On Time
8545,10662,6,DTDC,2024-07-12,2024-07-18,2024-07-21,0,9,Central,Delivered,Rail,3,Minor Delay
8546,10663,2,BlueDart,2023-06-20,2023-06-23,2023-07-02,0,12,Central,Delivered,Truck,9,Severe Delay
8547,10665,5,Delhivery,2024-05-13,2024-05-23,2024-05-19,0,6,South,Delivered,Air,0,On Time
8548,10667,6,BlueDart,2023-04-01,2023-04-09,2023-04-08,0,7,West,Delivered,Van,0,On Time
8549,10668,5,BlueDart,2023-11-17,2023-11-26,2023-11-24,0,7,West,Delivered,Rail,0,On Time
8550,10669,8,Delhivery,2024-02-09,2024-02-19,2024-02-20,0,11,West,Delivered,Rail,1,Minor Delay
8551,10670,7,DHL,2023-04-01,2023-04-08,2023-04-11,0,10,Central,Delivered,Air,3,Minor Delay
8552,10671,2,Delhivery,2024-04-19,2024-04-24,2024-04-29,1,10,East,Delivered,Truck,5,Moderate Delay
8553,10672,6,FedEx,2022-12-09,2022-12-17,2022-12-23,1,14,Central,Delivered,Van,6,Moderate Delay
8554,10673,4,Ekart,2024-12-04,2024-12-07,2024-12-17,1,13,Central,Delivered,Air,10,Severe Delay
8555,10675,4,Delhivery,2024-10-23,2024-10-31,2024-10-28,0,5,West,Delivered,Rail,0,On Time
8556,10677,1,Delhivery,2022-02-20,2022-03-02,2022-03-01,1,9,West,Delivered,Rail,0,On Time
8557,10678,5,Ekart,2023-11-16,2023-11-25,2023-11-23,0,7,Central,Delivered,Rail,0,On Time
8558,10679,2,FedEx,2023-04-19,2023-04-29,2023-05-01,0,12,Central,Delivered,Truck,2,Minor Delay
8559,10680,4,DTDC,2023-06-23,2023-06-29,2023-07-01,0,8,North,Delivered,Rail,2,Minor Delay
8560,10683,6,DHL,2023-08-24,2023-09-03,2023-09-01,0,8,North,Delivered,Air,0,On Time
8561,10684,3,FedEx,2024-03-12,2024-03-19,2024-03-22,0,10,South,Delivered,Air,3,Minor Delay
8562,10686,3,Ekart,2024-05-25,2024-05-30,2024-06-02,0,8,South,Delivered,Truck,3,Minor Delay
8563,10687,8,FedEx,2024-08-12,2024-08-15,2024-08-16,0,4,East,Delivered,Air,1,Minor Delay
8564,10688,4,DTDC,2022-03-13,2022-03-20,2022-03-16,0,3,North,Delivered,Van,0,On Time
8565,10689,5,Delhivery,2023-07-23,2023-07-29,2023-08-06,1,14,South,Delivered,Rail,8,Severe Delay
8566,10690,6,Delhivery,2022-09-06,2022-09-15,2022-09-09,0,3,Central,Delivered,Rail,0,On Time
8567,10691,4,Delhivery,2023-11-21,2023-12-01,2023-12-03,0,12,North,Delivered,Rail,2,Minor Delay
8568,10694,9,FedEx,2023-11-20,2023-11-23,2023-11-25,0,5,South,Delivered,Air,2,Minor Delay
8569,10698,2,DHL,2024-09-19,2024-09-24,2024-09-22,0,3,North,Delivered,Van,0,On Time
8570,10699,8,DTDC,2023-10-05,2023-10-11,2023-10-17,0,12,North,Delivered,Van,6,Moderate Delay
8571,10701,6,FedEx,2024-01-01,2024-01-10,2024-01-13,0,12,East,Delivered,Van,3,Minor Delay
8572,10702,2,BlueDart,2023-05-16,2023-05-23,2023-06-03,1,18,North,Delivered,Truck,11,Severe Delay
8573,10703,2,Ekart,2024-01-25,2024-02-03,2024-02-01,0,7,West,Delivered,Air,0,On Time
8574,10704,3,BlueDart,2023-12-14,2023-12-22,2023-12-18,0,4,West,Delivered,Van,0,On Time
8575,10706,8,DTDC,2023-08-25,2023-09-03,2023-09-04,1,10,East,Delivered,Rail,1,Minor Delay
8576,10707,4,Ekart,2022-05-02,2022-05-07,2022-05-07,0,5,South,Delivered,Rail,0,On Time
8577,10708,4,Delhivery,2022-07-25,2022-08-01,2022-07-30,0,5,North,Delivered,Air,0,On Time
8578,10709,8,BlueDart,2024-07-17,2024-07-22,2024-07-24,0,7,South,Delivered,Van,2,Minor Delay
8579,10711,10,BlueDart,2024-04-28,2024-05-03,2024-05-03,0,5,East,Delivered,Air,0,On Time
8580,10712,6,Ekart,2022-03-16,2022-03-21,2022-03-28,1,12,South,Delivered,Truck,7,Moderate Delay
8581,10713,3,DHL,2024-06-22,2024-06-25,2024-06-28,0,6,North,Delivered,Van,3,Minor Delay
8582,10714,2,DTDC,2023-01-19,2023-01-23,2023-01-25,0,6,South,Delivered,Rail,2,Minor Delay
8583,10715,10,DTDC,2022-11-01,2022-11-04,2022-11-10,0,9,West,Delivered,Truck,6,Moderate Delay
8584,10716,2,DTDC,2024-06-26,2024-07-06,2024-07-03,0,7,North,Delivered,Rail,0,On Time
8585,10717,3,Ekart,2022-02-06,2022-02-13,2022-02-16,0,10,Central,Delivered,Rail,3,Minor Delay
8586,10718,4,Delhivery,2024-09-18,2024-09-22,2024-09-24,0,6,West,Delivered,Truck,2,Minor Delay
8587,10719,6,FedEx,2022-01-29,2022-02-02,2022-02-01,0,3,South,Delivered,Truck,0,On Time
8588,10720,2,FedEx,2024-06-26,2024-06-30,2024-07-03,0,7,North,Delivered,Van,3,Minor Delay
8589,10722,6,DTDC,2024-06-04,2024-06-14,2024-06-09,0,5,East,Delivered,Van,0,On Time
8590,10723,10,DHL,2024-04-27,2024-05-01,2024-05-18,1,21,Central,Delivered,Air,17,Severe Delay
8591,10724,5,BlueDart,2022-07-27,2022-08-02,2022-08-08,0,12,North,Delivered,Van,6,Moderate Delay
8592,10725,10,Delhivery,2022-06-13,2022-06-17,2022-06-20,0,7,East,Delivered,Air,3,Minor Delay
8593,10726,10,Ekart,2024-02-22,2024-03-01,2024-02-27,0,5,North,Delivered,Truck,0,On Time
8594,10727,2,Ekart,2023-07-26,2023-08-01,2023-07-31,0,5,South,Delivered,Air,0,On Time
8595,10730,5,FedEx,2024-07-14,2024-07-23,2024-07-29,1,15,South,Delivered,Van,6,Moderate Delay
8596,10731,3,Ekart,2024-02-10,2024-02-15,2024-02-13,0,3,South,Delivered,Rail,0,On Time
8597,10732,1,BlueDart,2022-07-14,2022-07-18,2022-07-25,1,11,Central,Delivered,Van,7,Moderate Delay
8598,10733,8,DHL,2022-10-31,2022-11-03,2022-11-08,0,8,Central,Delivered,Van,5,Moderate Delay
8599,10734,4,Ekart,2022-03-15,2022-03-23,2022-03-23,0,8,South,Delivered,Van,0,On Time
8600,10735,10,Ekart,2022-02-01,2022-02-04,2022-02-08,0,7,South,Delivered,Air,4,Moderate Delay
8601,10736,8,BlueDart,2024-08-21,2024-08-31,2024-09-01,0,11,North,Delivered,Van,1,Minor Delay
8602,10740,2,DHL,2024-04-25,2024-04-29,2024-04-30,0,5,Central,Delivered,Air,1,Minor Delay
8603,10741,10,FedEx,2022-07-09,2022-07-19,2022-07-14,0,5,Central,Delivered,Air,0,On Time
8604,10742,2,Ekart,2024-10-21,2024-10-28,2024-10-26,0,5,West,Delivered,Truck,0,On Time
8605,10744,8,BlueDart,2024-11-27,2024-12-02,2024-12-07,0,10,North,Delivered,Air,5,Moderate Delay
8606,10745,7,BlueDart,2022-10-12,2022-10-16,2022-10-21,0,9,West,Delivered,Truck,5,Moderate Delay
8607,10746,5,Ekart,2024-08-18,2024-08-26,2024-08-24,0,6,East,Delivered,Rail,0,On Time
8608,10747,10,DHL,2022-11-08,2022-11-11,2022-11-19,0,11,North,Delivered,Van,8,Severe Delay
8609,10748,2,Ekart,2022-12-22,2022-12-30,2023-01-01,0,10,North,Delivered,Rail,2,Minor Delay
8610,10751,3,DTDC,2022-08-20,2022-08-27,2022-08-24,0,4,North,Delivered,Truck,0,On Time
8611,10752,7,DHL,2023-06-07,2023-06-12,2023-06-14,0,7,Central,Delivered,Air,2,Minor Delay
8612,10753,8,BlueDart,2023-09-15,2023-09-19,2023-09-19,0,4,North,Delivered,Van,0,On Time
8613,10754,3,Ekart,2024-05-12,2024-05-20,2024-05-21,0,9,Central,Delivered,Van,1,Minor Delay
8614,10755,4,DHL,2024-04-23,2024-04-27,2024-05-10,1,17,West,Delivered,Truck,13,Severe Delay
8615,10756,2,DTDC,2023-02-06,2023-02-10,2023-02-18,0,12,South,Delivered,Truck,8,Severe Delay
8616,10757,1,BlueDart,2023-03-29,2023-04-07,2023-04-07,0,9,South,Delivered,Van,0,On Time
8617,10758,1,Delhivery,2023-06-01,2023-06-05,2023-06-05,0,4,East,Delivered,Rail,0,On Time
8618,10759,1,BlueDart,2022-12-08,2022-12-18,2022-12-18,1,10,South,Delivered,Rail,0,On Time
8619,10760,1,FedEx,2022-05-13,2022-05-21,2022-05-21,0,8,Central,Delivered,Air,0,On Time
8620,10762,5,DHL,2023-03-26,2023-04-01,2023-04-01,0,6,North,Delivered,Truck,0,On Time
8621,10764,6,Ekart,2023-05-25,2023-06-04,2023-06-06,0,12,South,Delivered,Van,2,Minor Delay
8622,10766,6,DTDC,2024-04-23,2024-05-03,2024-05-07,1,14,Central,Delivered,Truck,4,Moderate Delay
8623,10769,5,DTDC,2024-12-23,2024-12-26,2024-12-28,0,5,East,Delivered,Air,2,Minor Delay
8624,10770,1,DTDC,2024-02-01,2024-02-05,2024-02-08,1,7,East,Delivered,Rail,3,Minor Delay
8625,10771,10,DHL,2024-07-22,2024-07-25,2024-07-28,0,6,North,Delivered,Truck,3,Minor Delay
8626,10772,5,BlueDart,2023-02-23,2023-02-28,2023-03-07,0,12,South,Delivered,Air,7,Moderate Delay
8627,10774,2,Ekart,2024-02-10,2024-02-19,2024-02-16,0,6,West,Delivered,Rail,0,On Time
8628,10777,9,Delhivery,2024-10-04,2024-10-10,2024-10-16,0,12,South,Delivered,Rail,6,Moderate Delay
8629,10778,4,DTDC,2022-02-01,2022-02-10,2022-02-04,0,3,Central,Delivered,Rail,0,On Time
8630,10779,4,BlueDart,2023-07-24,2023-07-27,2023-08-01,0,8,Central,Delivered,Truck,5,Moderate Delay
8631,10780,4,Delhivery,2022-07-24,2022-08-01,2022-08-02,0,9,West,Delivered,Van,1,Minor Delay
8632,10781,1,FedEx,2024-08-18,2024-08-23,2024-08-27,0,9,West,Delivered,Van,4,Moderate Delay
8633,10782,9,DHL,2024-01-25,2024-02-03,2024-02-05,0,11,North,Delivered,Van,2,Minor Delay
8634,10783,4,Delhivery,2023-08-27,2023-09-04,2023-09-03,0,7,Central,Delivered,Rail,0,On Time
8635,10784,3,Delhivery,2022-04-23,2022-04-30,2022-05-01,1,8,North,Delivered,Air,1,Minor Delay
8636,10785,8,DHL,2024-12-23,2024-12-27,2024-12-26,0,3,West,Delivered,Rail,0,On Time
8637,10786,1,Delhivery,2024-05-24,2024-05-29,2024-06-03,1,10,West,Delivered,Van,5,Moderate Delay
8638,10787,4,FedEx,2022-04-27,2022-05-02,2022-05-11,1,14,Central,Delivered,Van,9,Severe Delay
8639,10788,9,DTDC,2023-02-28,2023-03-06,2023-03-11,0,11,North,Delivered,Truck,5,Moderate Delay
8640,10789,3,BlueDart,2023-12-22,2023-12-25,2023-12-31,0,9,South,Delivered,Rail,6,Moderate Delay
8641,10790,2,DTDC,2024-03-03,2024-03-08,2024-03-07,0,4,Central,Delivered,Air,0,On Time
8642,10791,7,Ekart,2023-02-04,2023-02-14,2023-02-12,1,8,East,Delivered,Rail,0,On Time
8643,10792,6,Delhivery,2024-08-03,2024-08-12,2024-08-13,0,10,Central,Delivered,Truck,1,Minor Delay
8644,10793,1,Ekart,2022-01-26,2022-01-29,2022-02-10,1,15,East,Delivered,Van,12,Severe Delay
8645,10794,7,Ekart,2022-08-23,2022-08-29,2022-08-29,0,6,Central,Delivered,Air,0,On Time
8646,10795,4,FedEx,2024-04-19,2024-04-22,2024-04-22,0,3,East,Delivered,Truck,0,On Time
8647,10796,7,DTDC,2022-08-10,2022-08-18,2022-08-23,1,13,North,Delivered,Air,5,Moderate Delay
8648,10797,4,Delhivery,2023-03-14,2023-03-17,2023-03-22,0,8,West,Delivered,Air,5,Moderate Delay
8649,10798,4,FedEx,2022-06-25,2022-06-29,2022-07-07,0,12,North,Delivered,Rail,8,Severe Delay
8650,10799,6,Ekart,2022-12-12,2022-12-16,2022-12-29,1,17,West,Delivered,Van,13,Severe Delay
8651,10800,3,Ekart,2023-08-21,2023-08-28,2023-08-27,0,6,West,Delivered,Truck,0,On Time
8652,10801,5,BlueDart,2022-12-28,2023-01-05,2023-01-06,0,9,North,Delivered,Van,1,Minor Delay
8653,10803,9,BlueDart,2023-10-10,2023-10-15,2023-10-19,0,9,South,Delivered,Truck,4,Moderate Delay
8654,10804,10,Delhivery,2023-06-13,2023-06-23,2023-06-23,0,10,East,Delivered,Air,0,On Time
8655,10805,1,DHL,2024-08-20,2024-08-27,2024-08-27,0,7,North,Delivered,Rail,0,On Time
8656,10806,9,Ekart,2024-09-17,2024-09-26,2024-09-24,0,7,North,Delivered,Air,0,On Time
8657,10807,5,BlueDart,2023-07-31,2023-08-10,2023-08-08,1,8,Central,Delivered,Air,0,On Time
8658,10808,7,Delhivery,2022-06-15,2022-06-20,2022-06-21,0,6,Central,Delivered,Truck,1,Minor Delay
8659,10809,5,DHL,2022-05-19,2022-05-29,2022-05-30,0,11,South,Delivered,Truck,1,Minor Delay
8660,10811,8,BlueDart,2023-07-30,2023-08-08,2023-08-08,0,9,North,Delivered,Van,0,On Time
8661,10812,5,DTDC,2024-12-16,2024-12-25,2025-01-01,1,16,North,Delivered,Air,7,Moderate Delay
8662,10813,10,FedEx,2023-04-15,2023-04-19,2023-04-19,0,4,West,Delivered,Truck,0,On Time
8663,10815,8,BlueDart,2023-08-23,2023-08-30,2023-09-04,0,12,South,Delivered,Rail,5,Moderate Delay
8664,10818,1,DHL,2022-08-17,2022-08-27,2022-08-21,0,4,South,Delivered,Air,0,On Time
8665,10819,8,Ekart,2024-03-30,2024-04-03,2024-04-06,0,7,Central,Delivered,Van,3,Minor Delay
8666,10820,9,DHL,2023-07-29,2023-08-02,2023-08-09,0,11,East,Delivered,Air,7,Moderate Delay
8667,10821,5,DTDC,2024-09-09,2024-09-16,2024-09-17,0,8,Central,Delivered,Rail,1,Minor Delay
8668,10822,6,FedEx,2024-06-14,2024-06-20,2024-06-24,1,10,Central,Delivered,Rail,4,Moderate Delay
8669,10823,4,DHL,2022-08-29,2022-09-08,2022-09-10,0,12,East,Delivered,Van,2,Minor Delay
8670,10824,1,Delhivery,2024-10-05,2024-10-14,2024-10-15,0,10,North,Delivered,Van,1,Minor Delay
8671,10825,6,BlueDart,2022-08-24,2022-09-01,2022-09-07,1,14,South,Delivered,Truck,6,Moderate Delay
8672,10826,7,DHL,2024-01-04,2024-01-10,2024-01-16,1,12,North,Delivered,Truck,6,Moderate Delay
8673,10827,4,DTDC,2022-08-06,2022-08-13,2022-08-18,0,12,South,Delivered,Truck,5,Moderate Delay
8674,10828,1,DTDC,2022-07-25,2022-07-31,2022-08-05,0,11,South,Delivered,Van,5,Moderate Delay
